clip_id,provider,accent,tier,domain,duration,wer,drug_mentions,drug_correct,drug_substitution,drug_deletion,doses,dose_correct,dose_value_error,dose_unit_error,dose_missing,negation_cues,negation_preserved,negation_lost
395ab42d7aadfe6bc43ec3db82cc4e69,dg-general,urhobo,B,clinical,16.608979591836732,0.25,0,0,0,0,0,0,0,0,0,0,0,0
395b59676aa6355fae06bacef67fc140,dg-general,khana,C,clinical,16.0,0.631578947368421,0,0,0,0,1,1,0,0,0,0,0,0
399eeb18cb0fb018270ccd9ea1861256,dg-general,swahili,A,clinical,16.820997732426306,0.10256410256410256,0,0,0,0,0,0,0,0,0,1,1,0
39bf3e3ee7075614072deb7a5280ab60,dg-general,igbo,A,clinical,7.531995464852607,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1,0
39f4f92aa0052fef3571ca150c2a3722,dg-general,kinyarwanda,B,clinical,12.308979591836732,0.0,0,0,0,0,0,0,0,0,0,1,1,0
3ac068335822c731d143a71b517e63fc,dg-general,isizulu,B,general,11.256984126984127,0.47368421052631576,0,0,0,0,0,0,0,0,0,1,1,0
3aec03bca0a2a5e03e719c2075b5ac18,dg-general,swahili,A,clinical,6.642993197278911,0.125,0,0,0,0,0,0,0,0,0,1,1,0
3b09d44d3e3adce79a0fb0cfe57e793e,dg-general,yoruba,A,general,15.579,0.21212121212121213,1,1,0,0,0,0,0,0,0,1,1,0
3c5572142e8029ffb07a9bbe17542aed,dg-general,khana,C,clinical,10.330997732426304,0.2857142857142857,1,1,0,0,0,0,0,0,0,0,0,0
3dfd04ecb574ea226cdc07a88e9b43d7,dg-general,igbo,A,clinical,5.486984126984127,0.42857142857142855,2,2,0,0,1,1,0,0,0,0,0,0
3e15362de5160160b9b6dc4a1b7b5173,dg-general,idah,C,clinical,7.586984126984127,0.7272727272727273,0,0,0,0,1,1,0,0,0,0,0,0
3fd85b94085df416782fb04d0f9da75a,dg-general,kinyarwanda,B,clinical,12.820997732426305,0.6428571428571429,1,0,0,1,0,0,0,0,0,0,0,0
41300eae9d89c276e32cfe52726db57c,dg-general,kikuyu,C,clinical,18.035986394557824,0.2894736842105263,0,0,0,0,0,0,0,0,0,1,1,0
417626ea1dc287624ae2085b5e8b80c5,dg-general,ijaw,A,general,5.825986394557821,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
425756185ac6e34dd2742f59bc7381f8,dg-general,hausa,A,clinical,10.061995464852608,0.2222222222222222,1,1,0,0,0,0,0,0,0,0,0,0
439ba5f71d1d55733b83ceb7d3eba324,dg-general,swahili,A,clinical,8.072993197278912,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
442ab52663499c4f3917c4842f9c2216,dg-general,ijaw,A,clinical,6.126984126984127,0.9230769230769231,0,0,0,0,0,0,0,0,0,0,0,0
4452636b3e56b08faeac1310ed0afb45,dg-general,twi,B,clinical,10.880997732426303,0.17647058823529413,1,1,0,0,0,0,0,0,0,0,0,0
44fce3c7ec19dff506083c8a906750a3,dg-general,ijaw,A,clinical,22.260997732426304,0.4,1,1,0,0,1,1,0,0,0,0,0,0
4524d44d0b4b586ba5f80bab94a36374,dg-general,estako,C,clinical,7.1629931972789125,0.5,1,1,0,0,1,1,0,0,0,0,0,0
47336a19e6de775ce619938a93f921e7,dg-general,yoruba,A,clinical,11.292993197278912,0.2631578947368421,0,0,0,0,0,0,0,0,0,1,1,0
47563df782e059f397a062dc9c49dedc,dg-general,ebira,B,clinical,10.338979591836734,0.6666666666666666,1,1,0,0,2,1,1,0,0,0,0,0
48806c3ddbaa78bf3c285dcf74f01dec,dg-general,yoruba,A,general,8.745,0.16666666666666666,0,0,0,0,0,0,0,0,0,2,2,0
49361322979184b1e0b395c76128bed1,dg-general,igbo,A,clinical,13.388979591836732,0.24,1,1,0,0,0,0,0,0,0,0,0,0
4cb9d90085141545a0df8933010b0ff1,dg-general,pidgin,B,general,10.16798185941043,0.2608695652173913,0,0,0,0,0,0,0,0,0,1,1,0
4dd5b78a61fa2551f8ec92ce5c9c0de6,dg-general,kiswahili,B,clinical,10.323990929705216,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,1,0
4e3b6e2d9fcb97c87a269b1e0747e762,dg-general,swahili,A,general,7.67,0.10526315789473684,0,0,0,0,2,2,0,0,0,0,0,0
4fa2a11c05bee4cf37121c3977dfe56d,dg-general,alago,C,general,14.102993197278913,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,0
4fece74d74539de7b4257aa93e5a0f18,dg-general,yoruba,A,clinical,9.123990929705217,0.2,0,0,0,0,0,0,0,0,0,1,1,0
50dda38735c07990362d85bde0133f84,dg-general,ikulu,C,clinical,4.0,0.0,2,2,0,0,1,1,0,0,0,0,0,0
50fa7685106848e05f28bd76763ee89d,dg-general,yoruba,A,clinical,3.505986394557824,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
52335d4132fe4d672c852becea14a77f,dg-general,edo,C,general,13.382993197278912,0.23333333333333334,0,0,0,0,0,0,0,0,0,2,2,0
52ad387abe4206177fecb12004fc81c5,dg-general,pidgin,B,clinical,6.537981859410431,0.3333333333333333,0,0,0,0,1,0,1,0,0,0,0,0
5319903aa7a09544e5f7a2346abe9542,dg-general,xhosa,B,clinical,4.2589795918367335,0.375,0,0,0,0,0,0,0,0,0,0,0,0
532a2c6223d6cf5a2eef3a35acc106ee,dg-general,yoruba,A,clinical,4.867981859410431,0.18181818181818182,0,0,0,0,1,1,0,0,0,1,1,0
5356ac8c588f99c3e1616d39ae13eae0,dg-general,ogbia,C,clinical,4.0,0.3,0,0,0,0,0,0,0,0,0,1,1,0
55b4d1d5f1a75607db12f6b7710f5fea,dg-general,ijaw,A,clinical,4.940997732426304,0.125,0,0,0,0,0,0,0,0,0,0,0,0
569b4a3a00c81fbfef713bb2cf298288,dg-general,delta,C,clinical,16.14,0.25,0,0,0,0,0,0,0,0,0,1,1,0
5726844dc6ed872cbd29dced93713dd1,dg-general,igbo,A,clinical,3.796984126984128,1.0,0,0,0,0,1,1,0,0,0,0,0,0
574564fbb39afb8f4bfe475ca1209e9b,dg-general,twi,B,clinical,4.754988662131519,0.5,1,1,0,0,0,0,0,0,0,0,0,0
58fb549d14b07c3aae8b252439917dce,dg-general,idoma,B,clinical,5.445986394557823,0.5714285714285714,0,0,0,0,1,1,0,0,0,0,0,0
59d081768f7130a72f303349f532e0b1,dg-general,hausa,A,clinical,17.65498866213152,0.029411764705882353,1,1,0,0,1,1,0,0,0,0,0,0
5a34597c9b5e97c136c6b15e1f47350b,dg-general,luganda,B,clinical,3.173990929705216,1.0,0,0,0,0,0,0,0,0,0,1,1,0
5b5cea61187384389906b36683ffa428,dg-general,zulu,B,clinical,12.106984126984129,0.4117647058823529,1,0,0,1,0,0,0,0,0,0,0,0
5bf75ed75f6edd7aa81465d27761f147,dg-general,kinyarwanda,B,clinical,20.275,0.3548387096774194,0,0,0,0,0,0,0,0,0,2,2,0
5c849a9f8db80ed6b81b57ba3d55e07e,dg-general,xhosa,B,clinical,7.581995464852607,0.5,0,0,0,0,0,0,0,0,0,0,0,0
5dce81d882d87594aaa93edfd369a364,dg-general,swahili,A,clinical,3.5869841269841274,0.2857142857142857,0,0,0,0,0,0,0,0,0,1,1,0
5ec5dbfeea5ef5e77ff6cf07c73a49df,dg-general,ijaw,A,general,7.1379818594104325,0.0,0,0,0,0,0,0,0,0,0,1,1,0
5edf769b6919fac4f5f4ade730fd1bb6,dg-general,ishan,C,clinical,4.0,0.25,0,0,0,0,1,1,0,0,0,0,0,0
5f123125342c9260ae61b6afc746c116,dg-general,isizulu,B,clinical,9.402993197278912,0.2857142857142857,1,1,0,0,0,0,0,0,0,0,0,0
5f6166b9974aacf66ecec0d39f992fd9,dg-general,bekwarra,C,general,8.940997732426307,0.18181818181818182,1,1,0,0,0,0,0,0,0,0,0,0
5f64f9fc4a594adc778f0a2700d116e6,dg-general,yoruba,A,clinical,17.11498866213152,0.09375,1,1,0,0,1,1,0,0,0,0,0,0
638d52a920b7ec4ac12b7b6d46746ea7,dg-general,ibani,C,clinical,4.877981859410431,0.0,0,0,0,0,0,0,0,0,0,1,1,0
63a2e9a375b665c32e1a176423c8fbdd,dg-general,yoruba,A,clinical,7.350997732426304,0.6,1,1,0,0,0,0,0,0,0,1,1,0
63bd1f04d01007bf1a829bf3a0248cf9,dg-general,ijaw,A,clinical,6.314988662131518,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0
63bd3c234d1d89a65ce8563f55787ac8,dg-general,swahili,A,clinical,4.138979591836734,0.5714285714285714,0,0,0,0,0,0,0,0,0,1,1,0
63c979f2f450a7598ab6d706308c5e72,dg-general,luhya,B,general,14.34,0.2631578947368421,0,0,0,0,0,0,0,0,0,1,1,0
660a4f125c61654b1ccc5df0cdd955bd,dg-general,yoruba,A,clinical,10.613990929705215,0.375,0,0,0,0,0,0,0,0,0,1,1,0
66b5e37d3c6fb622de9b645a11e45b87,dg-general,luganda,B,clinical,9.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0
66c7d017a7af1535c058dcb212c785fd,dg-general,zulu,B,clinical,11.388979591836732,0.13333333333333333,1,1,0,0,0,0,0,0,0,0,0,0
681828fe9911e1c031e3a1023f5cba16,dg-general,igbo,A,clinical,15.0,0.12,2,2,0,0,1,1,0,0,0,0,0,0
68d7b378f686a4ea235df042be92df7c,dg-general,yoruba,A,clinical,10.105986394557824,0.875,0,0,0,0,1,0,0,0,1,0,0,0
690e5686be737d2bbc1ef25ff48022e5,dg-general,urhobo,B,clinical,18.18,0.13636363636363635,0,0,0,0,1,1,0,0,0,0,0,0
6934807f8bcbf16699578867c7a078e3,dg-general,ijaw,A,clinical,3.132993197278912,0.2,0,0,0,0,0,0,0,0,0,0,0,0
695771856cc6a19aadcc9c02daeb816b,dg-general,estako,C,clinical,21.156984126984128,0.18518518518518517,2,2,0,0,2,2,0,0,0,0,0,0
69b6cd5f741af0799aed46db39c2b3ce,dg-general,jukun,C,clinical,3.9049886621315193,0.25,0,0,0,0,0,0,0,0,0,0,0,0
6afed7fe39a177c3d510b925d8267a94,dg-general,swahili,A,general,12.713990929705217,0.5454545454545454,2,2,0,0,0,0,0,0,0,0,0,0
6b04e26e9a6a0c78b1b053f3bc86534e,dg-general,ijaw,A,clinical,4.593990929705216,0.4444444444444444,0,0,0,0,0,0,0,0,0,1,1,0
6b06a665f4acd27ba438a1e8410936ab,dg-general,igbo,A,general,13.686984126984129,0.2413793103448276,0,0,0,0,0,0,0,0,0,1,1,0
6b1ac9fd68036319be02c4d34443986a,dg-general,ngas,C,clinical,7.603990929705215,0.2,0,0,0,0,0,0,0,0,0,0,0,0
6b5cffdaf93ef9014d308fa283eb3d10,dg-general,ibibio,B,general,11.521,0.25,0,0,0,0,0,0,0,0,0,1,1,0
6b651083464881a4c3cad2643975b853,dg-general,kinyarwanda,B,clinical,14.020997732426304,0.25,0,0,0,0,0,0,0,0,0,1,1,0
6b6bd6a9b36dbd20ca8ba0b48a0e83c0,dg-general,igbo,A,clinical,15.0,0.5,1,0,0,1,1,1,0,0,0,0,0,0
6beb2687f186291440c994f823236222,dg-general,igbo,A,clinical,7.561995464852607,0.0,0,0,0,0,0,0,0,0,0,1,1,0
6d8bcf78963a218d83e6514022c3bfbd,dg-general,nembe,B,clinical,6.014988662131518,0.4,0,0,0,0,0,0,0,0,0,0,0,0
6df3ac41f44b547ed01c14cca6e07142,dg-general,kinyarwanda,B,clinical,11.108979591836734,0.29411764705882354,1,1,0,0,0,0,0,0,0,0,0,0
6dfb3c7d7c44a0fa82fd35cf7b94e239,dg-general,pidgin,B,clinical,12.152,0.25925925925925924,0,0,0,0,0,0,0,0,0,1,1,0
6f4df41f65cb3bc1a951f0277c7b80f2,dg-general,angas,C,clinical,10.13,0.0,0,0,0,0,0,0,0,0,0,1,1,0
718546c938f593549d7ffd1649434328,dg-general,tswana,B,clinical,24.14299319727891,0.20833333333333334,0,0,0,0,0,0,0,0,0,0,0,0
71a02c51cf938a571f90748316897775,dg-general,pidgin,B,clinical,4.703990929705215,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,1,0
723a3ec3156f72ef6828899f45206964,dg-general,swahili,A,clinical,5.850997732426304,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,1,0
725b8d8321a1685407b896624a741d82,dg-general,urhobo,B,clinical,8.87498866213152,1.0,0,0,0,0,0,0,0,0,0,0,0,0
740097459dffea7514558527c4f0bec7,dg-general,jukun,C,clinical,11.84,0.375,0,0,0,0,0,0,0,0,0,0,0,0
741c693e00ab4b2bd2fc3bc6ab3e8012,dg-general,igala,B,clinical,8.340997732426304,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
75b69526057d0cd656a09edae54921a7,dg-general,twi,B,clinical,8.818979591836733,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0
795fbbcc55dad655ff683752f4b1030c,dg-general,brass,C,clinical,6.696984126984128,0.18181818181818182,0,0,0,0,1,1,0,0,0,0,0,0
796f61c973ea9e398d6e61d525aa5995,dg-general,eggon,C,general,9.66498866213152,0.23529411764705882,0,0,0,0,0,0,0,0,0,1,1,0
79fc4fcd5b516d1eb53d23875b4af44a,dg-general,kalabari,C,clinical,23.0,0.35,1,1,0,0,0,0,0,0,0,2,2,0
7abb65293b6eb423ce5ca2b5a9f238f2,dg-general,igbo,A,general,20.133990929705213,0.2413793103448276,0,0,0,0,0,0,0,0,0,1,1,0
7ac2b7f21b9550f6de49f8047e0c0e19,dg-general,luo,C,clinical,17.048979591836734,0.3,2,1,1,0,0,0,0,0,0,0,0,0
7ad13a1008d4186fe4da2865ae07757c,dg-general,ebiobo,C,clinical,9.525986394557822,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
7af04897c7229728b4ee63de71d1b373,dg-general,kiswahili,B,clinical,6.488979591836735,0.15384615384615385,1,1,0,0,0,0,0,0,0,0,0,0
7c5f40347f781ccf22c7db328f23df70,dg-general,ibibio,B,general,8.343,0.15,0,0,0,0,0,0,0,0,0,1,1,0
7ecb769ffb1875b51a824aec75d2f79c,dg-general,kinyarwanda,B,general,8.618979591836736,0.3125,0,0,0,0,0,0,0,0,0,1,0,1
80229e0e60981f9013a0046669edd32a,dg-general,berom,C,clinical,15.46,0.20689655172413793,0,0,0,0,0,0,0,0,0,1,1,0
8132758125fa0e3156821052a383f9ef,dg-general,hausa,A,clinical,9.738979591836737,0.875,2,0,0,2,5,0,0,0,5,0,0,0
813cbfeecdbdffe46ec94b654e54df4a,dg-general,igbo,A,clinical,16.81299319727891,0.14814814814814814,0,0,0,0,0,0,0,0,0,1,1,0
81734eaf48d8000675f3f458b2ae298b,dg-general,eggon,C,clinical,4.697981859410431,0.7142857142857143,0,0,0,0,1,1,0,0,0,0,0,0
81801908431abd57e0f026230d6c8459,dg-general,igala,B,general,15.300997732426303,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0
81cd00461db37fd41edd15076468d9c2,dg-general,twi,B,clinical,6.1779818594104325,0.18181818181818182,0,0,0,0,0,0,0,0,0,1,1,0
81d460da9e2df1462d19d603f0e57a15,dg-general,luo,C,clinical,8.648979591836735,0.3125,0,0,0,0,0,0,0,0,0,1,1,0
824c7c4c945e6189c231341493d25e5d,dg-general,sepedi,C,clinical,10.90498866213152,0.35294117647058826,1,0,0,1,0,0,0,0,0,0,0,0
82faa4bc24f3ce811e8e07503edfbebb,dg-general,yoruba,A,clinical,21.54698412698413,1.0,0,0,0,0,0,0,0,0,0,2,0,2
834197895f5298110f61cfbba51ae350,dg-general,bajju,C,clinical,16.160997732426306,0.0967741935483871,0,0,0,0,2,2,0,0,0,0,0,0
8367b56fc0d340cd7238c649b78d37de,dg-general,tswana,B,clinical,5.083990929705215,0.1,0,0,0,0,0,0,0,0,0,0,0,0
83712a6a1289c7dd746f2b3d7689f8ce,dg-general,nembe,B,general,8.375986394557824,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
83828cab9a761f48fafe9f38ecfa6554,dg-general,english,C,general,24.68199546485261,0.391304347826087,0,0,0,0,0,0,0,0,0,2,2,0
83a7819ff8d4e56d1cb5c58d5ea14a28,dg-general,igbo,A,clinical,10.050997732426303,0.16666666666666666,0,0,0,0,0,0,0,0,0,2,2,0
848d8e540d19383c326cbc913d0f1c0b,dg-general,ijaw,A,clinical,6.738979591836735,0.0,0,0,0,0,0,0,0,0,0,1,1,0
867e4b92a79ab543ec87ea8de579525a,dg-general,ebira,B,clinical,25.43897959183673,0.3783783783783784,0,0,0,0,2,2,0,0,0,0,0,0
868cbb2849424d087eb7b0b2dd76e3c6,dg-general,bassa,C,clinical,18.500997732426303,0.1111111111111111,4,4,0,0,2,2,0,0,0,0,0,0
868ed2786d8b2dedffe5b5358c2c529d,dg-general,agatu,C,clinical,8.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0
875b9f741ca6fe9ce531dae23c363556,dg-general,igbo,A,clinical,3.394,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
8869f1eeb5bc976ec0121bbfb7e71228,dg-general,igarra,C,clinical,17.153990929705216,0.21875,0,0,0,0,1,1,0,0,0,0,0,0
88ced2ecd0c03497c15314839b452bdc,dg-general,anaang,C,clinical,8.362993197278909,0.15384615384615385,0,0,0,0,0,0,0,0,0,1,1,0
88fff98f24f6cf178ac806f158823ebb,dg-general,swahili,A,clinical,7.930997732426302,0.2222222222222222,0,0,0,0,1,1,0,0,0,0,0,0
89329d8ccf699d749378e316d5da474d,dg-general,luganda,B,general,5.772993197278912,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,1,0
8976dc7ac0cf57b7d29b4c988b7f1253,dg-general,benin,C,general,17.646984126984123,1.9,0,0,0,0,0,0,0,0,0,0,0,0
8a9cea52e9b59a3a21705dc3c2885d04,dg-general,nyandang,C,clinical,16.0,1.1333333333333333,0,0,0,0,1,0,0,0,1,0,0,0
8b05bff172782a130ebf50e8aeba14a8,dg-general,hausa,A,clinical,13.126984126984128,0.043478260869565216,1,1,0,0,0,0,0,0,0,0,0,0
8cb3809701786ccfebe73b788fdbf219,dg-general,setswana,B,general,14.48498866213152,0.45454545454545453,2,1,0,1,0,0,0,0,0,0,0,0
8d34da67104c808c64ab42eb49a251aa,dg-general,hausa,A,clinical,20.35498866213152,0.625,0,0,0,0,1,1,0,0,0,0,0,0
8dca912479bc6176b1434eaf497653e5,dg-general,zulu,B,clinical,12.791995464852608,0.2608695652173913,0,0,0,0,1,1,0,0,0,0,0,0
8e067faa1909e8c3674558e0f28874d2,dg-general,isoko,C,clinical,6.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
8edfb1fdb8384702d1edb2995b99f128,dg-general,ebira,B,clinical,3.775986394557824,0.25,0,0,0,0,1,1,0,0,0,0,0,0
8f0b5eaf4c3efac9966188653abf9958,dg-general,afrikaans,B,general,4.0489795918367335,0.4,0,0,0,0,0,0,0,0,0,1,1,0
8f7597e46eb38afa0d5ea20bbc785540,dg-general,urhobo,B,clinical,3.920997732426304,0.0,0,0,0,0,0,0,0,0,0,1,1,0
8f938b62694f880c6488230b1a167846,dg-general,hausa,A,clinical,14.372993197278912,0.2894736842105263,0,0,0,0,0,0,0,0,0,1,1,0
8f96acfb2f96d743f369f9d800711ea4,dg-general,eket,C,clinical,5.70498866213152,0.0,3,3,0,0,0,0,0,0,0,0,0,0
90e3c94c91b77cbb0007c5478c9bc7d0,dg-general,isoko,C,clinical,10.026984126984129,0.1111111111111111,1,1,0,0,1,1,0,0,0,0,0,0
9259dde6b27dc39fcc0779e36d0bec02,dg-general,kikuyu,C,clinical,13.447981859410431,0.125,0,0,0,0,0,0,0,0,0,1,1,0
927f85be5b655d2292720b02da67a9f2,dg-general,pidgin,B,clinical,9.99,0.21052631578947367,1,0,0,1,0,0,0,0,0,0,0,0
93c43bd94eaaab1cb53328ea72a27dcf,dg-general,yoruba,A,clinical,13.222993197278912,0.041666666666666664,2,2,0,0,1,1,0,0,0,0,0,0
93cd3ed3b7a6575d02bb23a2594b31d9,dg-general,yoruba,A,general,13.272993197278913,0.23809523809523808,0,0,0,0,1,1,0,0,0,0,0,0
94a84a0f3f82fccfb5d198d9398ac92d,dg-general,ijaw,A,clinical,4.612993197278912,0.5,1,1,0,0,1,1,0,0,0,0,0,0
9505e3e628561706ade58cb28cbf9571,dg-general,etche,C,general,8.697981859410431,0.3,0,0,0,0,0,0,0,0,0,1,1,0
950669fd990036359a84fc27a609d98b,dg-general,hausa,A,clinical,18.23698412698413,0.23076923076923078,1,1,0,0,1,1,0,0,0,0,0,0
957f35f6f15f3598a944d8e025c18c1e,dg-general,hausa,A,clinical,6.780997732426304,0.375,0,0,0,0,1,1,0,0,0,0,0,0
95db94bcf9a5dca2090b618996026b61,dg-general,mada,C,clinical,20.990997732426305,0.8235294117647058,1,0,0,1,1,1,0,0,0,0,0,0
95fa8e2c87066c1af0f44e735ee21a99,dg-general,hausa,A,general,11.317981859410429,0.10344827586206896,0,0,0,0,1,1,0,0,0,0,0,0
96c0239bebf9812f391113c433a60ac3,dg-general,swahili,A,clinical,5.814988662131518,0.5555555555555556,0,0,0,0,1,1,0,0,0,1,1,0
97936c2d37f2f43efc1a3f0b0b3c0ca9,dg-general,ijaw,A,clinical,9.66498866213152,0.1875,0,0,0,0,2,2,0,0,0,0,0,0
98aa283c0ebaafc5a1021d01ba1bdb5b,dg-general,igala,B,general,5.274988662131519,0.3,0,0,0,0,0,0,0,0,0,0,0,0
997f3e37861b711e251f7700dab7d53a,dg-general,tshivenda,C,clinical,4.538979591836736,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,1,0
9a375dac7ab12b6d59cffdb932f4d50b,dg-general,hausa,A,clinical,9.162993197278912,0.0,1,1,0,0,0,0,0,0,0,0,0,0
9aaf2cdb126cc34675679f50c7ff2bfb,dg-general,afrikaans,B,general,14.677981859410432,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1,0
9b77c0e08123645da710316db5a2a744,dg-general,zulu,B,clinical,8.968979591836733,0.10526315789473684,0,0,0,0,0,0,0,0,0,1,1,0
9b7de9c3315540a63648b9c1212db787,dg-general,jaba,C,clinical,6.871995464852607,0.4444444444444444,1,1,0,0,0,0,0,0,0,0,0,0
9b9b2265f35006044cd94c19382172a2,dg-general,eggon,C,clinical,19.874,0.34285714285714286,0,0,0,0,0,0,0,0,0,0,0,0
9c9e25effae29bb7faa7f6b5abafd60f,dg-general,ebiobo,C,general,15.058979591836732,0.28125,0,0,0,0,0,0,0,0,0,1,1,0
9d62c73869bfa4589aee1a01b7a44c1a,dg-general,yoruba,A,general,14.159,0.2962962962962963,0,0,0,0,0,0,0,0,0,1,1,0
9d77d58566ed0e963ae1123e3ab50cee,dg-general,idoma,B,clinical,9.138979591836735,0.4117647058823529,0,0,0,0,2,2,0,0,0,0,0,0
9dea8cff438f7e22cf9a4d61087d16ab,dg-general,ebira,B,clinical,10.545986394557824,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,0,0
a118dd3124494bfe59ab23ed58e83735,dg-general,idah,C,clinical,12.0,0.6842105263157895,0,0,0,0,3,2,0,0,1,0,0,0
a2fb0dd7428a4afcfef9223224d462ad,dg-general,ijaw,A,clinical,11.867981859410431,0.08333333333333333,0,0,0,0,0,0,0,0,0,1,1,0
a353deca19dba9aaadeba0044ccefe20,dg-general,hausa,A,clinical,10.531995464852606,0.28,0,0,0,0,0,0,0,0,0,1,1,0
a3b4630a9a8ccf82303417432c662d3f,dg-general,berom,C,clinical,13.0,0.21428571428571427,0,0,0,0,1,1,0,0,0,0,0,0
a46605b3fdc92295cbd88bb861487e58,dg-general,ijaw,A,general,7.959,0.35294117647058826,0,0,0,0,0,0,0,0,0,1,0,1
a52cc1bdf941a9b4d76061ddbda05072,dg-general,igbo,A,clinical,9.0,0.5882352941176471,1,0,0,1,1,1,0,0,0,0,0,0
a5798eafcf34ba74b77d75babf9453f4,dg-general,ibibio,B,clinical,9.503,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,1,0
a7046fce47c40b1fd7e5e841203d129f,dg-general,urhobo,B,clinical,6.163990929705213,0.8,0,0,0,0,0,0,0,0,0,0,0,0
a725f065187b21c5cda1720bc7307bac,dg-general,ijaw,A,clinical,7.512993197278911,0.5,0,0,0,0,1,1,0,0,0,0,0,0
a8b08dfb2d86e274967be71c137de2c2,dg-general,idoma,B,general,12.248979591836736,0.6875,1,0,0,1,0,0,0,0,0,0,0,0
a8c855fb76476df248ee0277b5d8b74a,dg-general,hausa,A,clinical,20.98897959183673,0.14285714285714285,2,2,0,0,1,1,0,0,0,0,0,0
a8e2b5e688be73125346995ac9c7e3b9,dg-general,angas,C,general,17.781,0.5925925925925926,0,0,0,0,0,0,0,0,0,3,3,0
a9929f0f04802faa3110256ee76330c7,dg-general,ekpeye,C,clinical,6.576984126984128,0.3333333333333333,0,0,0,0,1,1,0,0,0,0,0,0
a9a96ccbe9944292c08bc630aaee1d78,dg-general,idoma,B,clinical,12.12498866213152,0.0,3,3,0,0,2,2,0,0,0,0,0,0
aa3d0d5b66d4e3ae1d00cd720b8a0fb7,dg-general,mwaghavul,C,clinical,16.00498866213152,0.09523809523809523,2,0,0,2,1,1,0,0,0,0,0,0
aa6e5d8125f7b4f9c74f5b74eed331d8,dg-general,ika,C,clinical,5.746984126984128,0.18181818181818182,0,0,0,0,1,1,0,0,0,0,0,0
abbacd486f68114d3be9c86359b1e565,dg-general,igala,B,clinical,6.033990929705213,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0
ae325b61688d7cdf1c957b28284fab2b,dg-general,swahili,A,clinical,12.295986394557824,0.07142857142857142,0,0,0,0,0,0,0,0,0,1,1,0
aeffc6466b2f3e6a60d1a381c6688d62,dg-general,igbo,A,general,6.988979591836735,0.7777777777777778,0,0,0,0,1,1,0,0,0,0,0,0
af4fbadeeb6f189c5d29e6526fa0b02c,dg-general,idoma,B,clinical,3.92,0.625,2,2,0,0,0,0,0,0,0,0,0,0
b24705a3414d9d448da6c5d657098adc,dg-general,ikulu,C,clinical,5.472993197278911,0.0,0,0,0,0,0,0,0,0,0,1,1,0
b29c9ccbdadf5706af0da73171953752,dg-general,ijaw,A,clinical,3.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
b2f73812d854cc5de1224b16333c2edd,dg-general,bassa,C,clinical,12.925986394557825,0.125,0,0,0,0,1,1,0,0,0,0,0,0
b3a46c19d0e26a91d003c51e4d40b66e,dg-general,epie,C,general,3.5789795918367338,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
b4b5d6f2dce941b2f1d22953049bb28a,dg-general,setswana,B,clinical,13.51,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
b4c2f327368753233244635f8bd0e980,dg-general,hausa,A,general,20.922993197278917,0.5555555555555556,0,0,0,0,0,0,0,0,0,3,3,0
b53fd41101f96b2aea36486ef2cf32d1,dg-general,igbo,A,general,16.473,0.30434782608695654,0,0,0,0,0,0,0,0,0,1,1,0
b5537cc2227d417320c5c9b624c7d7e3,dg-general,anaang,C,general,12.588979591836734,0.05,0,0,0,0,0,0,0,0,0,2,2,0
b5ac61338506de6f0dfc1419176d52e1,dg-general,eket,C,clinical,3.0,0.25,0,0,0,0,1,1,0,0,0,0,0,0
b5c1bb84af7f05994706e272a24dea4f,dg-general,ibibio,B,clinical,12.0,0.23076923076923078,0,0,0,0,0,0,0,0,0,1,1,0
b60b6db14f8aa8fc2ea581d656cc9b84,dg-general,tswana,B,clinical,12.248979591836736,0.375,0,0,0,0,0,0,0,0,0,0,0,0
b6c10264bc38c5cce35f58fba4d4ac93,dg-general,tswana,B,general,7.414988662131518,0.1,0,0,0,0,1,1,0,0,0,0,0,0
